,station_id,stationname,date,daytype,rides
62552,40370,Washington+Dearborn,02/24/2019,U,"3,683"
62553,40370,Washington+Dearborn,02/25/2019,W,"13,598"
62554,40370,Washington+Dearborn,02/26/2019,W,"13,668"
62555,40370,Washington+Dearborn,02/27/2019,W,"13,762"
62556,40370,Washington+Dearborn,02/28/2019,W,"14,037"
66635,40370,Washington+Dearborn,03/01/2019,W,"13,220"
66636,40370,Washington+Dearborn,03/02/2019,A,"5,240"
66637,40370,Washington+Dearborn,03/03/2019,U,"3,944"
66638,40370,Washington+Dearborn,03/04/2019,W,"12,073"
66639,40370,Washington+Dearborn,03/05/2019,W,"13,958"
66640,40370,Washington+Dearborn,03/06/2019,W,"14,104"
66641,40370,Washington+Dearborn,03/07/2019,W,"13,816"
66642,40370,Washington+Dearborn,03/08/2019,W,"13,279"
66643,40370,Washington+Dearborn,03/09/2019,A,"5,003"
66644,40370,Washington+Dearborn,03/10/2019,U,"3,980"
66645,40370,Washington+Dearborn,03/11/2019,W,"13,776"
66646,40370,Washington+Dearborn,03/12/2019,W,"14,411"
66647,40370,Washington+Dearborn,03/13/2019,W,"14,332"
66648,40370,Washington+Dearborn,03/14/2019,W,"13,989"
66649,40370,Washington+Dearborn,03/15/2019,W,"14,017"
66650,40370,Washington+Dearborn,03/16/2019,A,"11,600"
66651,40370,Washington+Dearborn,03/17/2019,U,"5,493"
66652,40370,Washington+Dearborn,03/18/2019,W,"14,424"
66653,40370,Washington+Dearborn,03/19/2019,W,"14,435"
66654,40370,Washington+Dearborn,03/20/2019,W,"14,215"
66655,40370,Washington+Dearborn,03/21/2019,W,"14,083"
66656,40370,Washington+Dearborn,03/22/2019,W,"13,537"
66657,40370,Washington+Dearborn,03/23/2019,A,"5,923"
66658,40370,Washington+Dearborn,03/24/2019,U,"4,311"
66659,40370,Washington+Dearborn,03/25/2019,W,"13,502"
66660,40370,Washington+Dearborn,03/26/2019,W,"13,666"
66661,40370,Washington+Dearborn,03/27/2019,W,"13,797"
66662,40370,Washington+Dearborn,03/28/2019,W,"13,749"
66663,40370,Washington+Dearborn,03/29/2019,W,"13,074"
66664,40370,Washington+Dearborn,03/30/2019,A,"5,254"
66665,40370,Washington+Dearborn,03/31/2019,U,"4,667"
71097,40370,Washington+Dearborn,04/01/2019,W,"13,834"
71098,40370,Washington+Dearborn,04/02/2019,W,"13,621"
71099,40370,Washington+Dearborn,04/03/2019,W,"14,075"
71100,40370,Washington+Dearborn,04/04/2019,W,"14,140"
71101,40370,Washington+Dearborn,04/05/2019,W,"13,745"
71102,40370,Washington+Dearborn,04/06/2019,A,"6,853"
71103,40370,Washington+Dearborn,04/07/2019,U,"4,317"
71104,40370,Washington+Dearborn,04/08/2019,W,"14,004"
71105,40370,Washington+Dearborn,04/09/2019,W,"14,393"
71106,40370,Washington+Dearborn,04/10/2019,W,"14,108"
71107,40370,Washington+Dearborn,04/11/2019,W,"13,722"
71108,40370,Washington+Dearborn,04/12/2019,W,"13,564"
71109,40370,Washington+Dearborn,04/13/2019,A,"6,264"
71110,40370,Washington+Dearborn,04/14/2019,U,"3,276"
71111,40370,Washington+Dearborn,04/15/2019,W,"13,243"
71112,40370,Washington+Dearborn,04/16/2019,W,"13,759"
71113,40370,Washington+Dearborn,04/17/2019,W,"13,505"
71114,40370,Washington+Dearborn,04/18/2019,W,"13,419"
71115,40370,Washington+Dearborn,04/19/2019,W,"12,007"
71116,40370,Washington+Dearborn,04/20/2019,A,"5,666"
71117,40370,Washington+Dearborn,04/21/2019,U,"4,384"
71118,40370,Washington+Dearborn,04/22/2019,W,"13,314"
71119,40370,Washington+Dearborn,04/23/2019,W,"13,820"
71120,40370,Washington+Dearborn,04/24/2019,W,"14,118"
71121,40370,Washington+Dearborn,04/25/2019,W,"14,161"
71122,40370,Washington+Dearborn,04/26/2019,W,"13,836"
71123,40370,Washington+Dearborn,04/27/2019,A,"4,963"
71124,40370,Washington+Dearborn,04/28/2019,U,"4,856"
71125,40370,Washington+Dearborn,04/29/2019,W,"13,048"
71126,40370,Washington+Dearborn,04/30/2019,W,"14,043"
75390,40370,Washington+Dearborn,05/01/2019,W,"13,743"
75391,40370,Washington+Dearborn,05/02/2019,W,"14,218"
75392,40370,Washington+Dearborn,05/03/2019,W,"14,094"
75393,40370,Washington+Dearborn,05/04/2019,A,"6,572"
75394,40370,Washington+Dearborn,05/05/2019,U,"5,326"
75395,40370,Washington+Dearborn,05/06/2019,W,"14,061"
75396,40370,Washington+Dearborn,05/07/2019,W,"14,412"
75397,40370,Washington+Dearborn,05/08/2019,W,"14,411"
75398,40370,Washington+Dearborn,05/09/2019,W,"14,302"
75399,40370,Washington+Dearborn,05/10/2019,W,"14,325"
75400,40370,Washington+Dearborn,05/11/2019,A,"6,617"
75401,40370,Washington+Dearborn,05/12/2019,U,"5,256"
75402,40370,Washington+Dearborn,05/13/2019,W,"13,124"
75403,40370,Washington+Dearborn,05/14/2019,W,"13,217"
75404,40370,Washington+Dearborn,05/15/2019,W,"13,771"
75405,40370,Washington+Dearborn,05/16/2019,W,"13,958"
75406,40370,Washington+Dearborn,05/17/2019,W,"13,469"
75407,40370,Washington+Dearborn,05/18/2019,A,"6,428"
75408,40370,Washington+Dearborn,05/19/2019,U,"4,816"
75409,40370,Washington+Dearborn,05/20/2019,W,"14,306"
75410,40370,Washington+Dearborn,05/21/2019,W,"14,097"
75411,40370,Washington+Dearborn,05/22/2019,W,"12,726"
75412,40370,Washington+Dearborn,05/23/2019,W,"14,584"
75413,40370,Washington+Dearborn,05/24/2019,W,"12,976"
75414,40370,Washington+Dearborn,05/25/2019,A,"6,728"
75415,40370,Washington+Dearborn,05/26/2019,U,"5,611"
75416,40370,Washington+Dearborn,05/27/2019,U,"4,490"
75417,40370,Washington+Dearborn,05/28/2019,W,"13,829"
75418,40370,Washington+Dearborn,05/29/2019,W,"13,982"
75419,40370,Washington+Dearborn,05/30/2019,W,"14,301"
75420,40370,Washington+Dearborn,05/31/2019,W,"14,792"
79818,40370,Washington+Dearborn,06/01/2019,A,"6,246"
79819,40370,Washington+Dearborn,06/02/2019,U,"5,464"
79820,40370,Washington+Dearborn,06/03/2019,W,"13,961"
79821,40370,Washington+Dearborn,06/04/2019,W,"14,499"
79822,40370,Washington+Dearborn,06/05/2019,W,"14,963"
79823,40370,Washington+Dearborn,06/06/2019,W,"14,994"
79824,40370,Washington+Dearborn,06/07/2019,W,"15,211"
79825,40370,Washington+Dearborn,06/08/2019,A,"7,349"
79826,40370,Washington+Dearborn,06/09/2019,U,"5,793"
79827,40370,Washington+Dearborn,06/10/2019,W,"14,305"
79828,40370,Washington+Dearborn,06/11/2019,W,"14,981"
79829,40370,Washington+Dearborn,06/12/2019,W,"14,405"
79830,40370,Washington+Dearborn,06/13/2019,W,"15,091"
79831,40370,Washington+Dearborn,06/14/2019,W,"14,673"
79832,40370,Washington+Dearborn,06/15/2019,A,"7,071"
79833,40370,Washington+Dearborn,06/16/2019,U,"6,266"
79834,40370,Washington+Dearborn,06/17/2019,W,"14,703"
79835,40370,Washington+Dearborn,06/18/2019,W,"15,226"
79836,40370,Washington+Dearborn,06/19/2019,W,"14,737"
79837,40370,Washington+Dearborn,06/20/2019,W,"15,756"
79838,40370,Washington+Dearborn,06/21/2019,W,"14,585"
79839,40370,Washington+Dearborn,06/22/2019,A,"7,756"
79840,40370,Washington+Dearborn,06/23/2019,U,"5,588"
79841,40370,Washington+Dearborn,06/24/2019,W,"14,578"
79842,40370,Washington+Dearborn,06/25/2019,W,"15,416"
79843,40370,Washington+Dearborn,06/26/2019,W,"15,319"
79844,40370,Washington+Dearborn,06/27/2019,W,"15,442"
79845,40370,Washington+Dearborn,06/28/2019,W,"14,653"
79846,40370,Washington+Dearborn,06/29/2019,A,"6,941"
79847,40370,Washington+Dearborn,06/30/2019,U,"7,021"
84030,40370,Washington+Dearborn,07/01/2019,W,"14,792"
84031,40370,Washington+Dearborn,07/02/2019,W,"14,047"
84032,40370,Washington+Dearborn,07/03/2019,W,"13,739"
84033,40370,Washington+Dearborn,07/04/2019,U,"6,368"
84034,40370,Washington+Dearborn,07/05/2019,W,"9,061"
84035,40370,Washington+Dearborn,07/06/2019,A,"6,604"
84036,40370,Washington+Dearborn,07/07/2019,U,"5,196"
84037,40370,Washington+Dearborn,07/08/2019,W,"14,348"
84038,40370,Washington+Dearborn,07/09/2019,W,"15,719"
84039,40370,Washington+Dearborn,07/10/2019,W,"14,783"
84040,40370,Washington+Dearborn,07/11/2019,W,"15,633"
84041,40370,Washington+Dearborn,07/12/2019,W,"15,146"
84042,40370,Washington+Dearborn,07/13/2019,A,"8,539"
84043,40370,Washington+Dearborn,07/14/2019,U,"6,258"
84044,40370,Washington+Dearborn,07/15/2019,W,"14,704"
84045,40370,Washington+Dearborn,07/16/2019,W,"15,031"
84046,40370,Washington+Dearborn,07/17/2019,W,"14,987"
84047,40370,Washington+Dearborn,07/18/2019,W,"14,757"
84048,40370,Washington+Dearborn,07/19/2019,W,"13,911"
84049,40370,Washington+Dearborn,07/20/2019,A,"6,453"
84050,40370,Washington+Dearborn,07/21/2019,U,"5,294"
84051,40370,Washington+Dearborn,07/22/2019,W,"14,725"
84052,40370,Washington+Dearborn,07/23/2019,W,"15,037"
84053,40370,Washington+Dearborn,07/24/2019,W,"15,170"
84054,40370,Washington+Dearborn,07/25/2019,W,"15,297"
84055,40370,Washington+Dearborn,07/26/2019,W,"14,448"
84056,40370,Washington+Dearborn,07/27/2019,A,"7,385"
84057,40370,Washington+Dearborn,07/28/2019,U,"5,474"
84058,40370,Washington+Dearborn,07/29/2019,W,"13,181"
84059,40370,Washington+Dearborn,07/30/2019,W,"14,596"
84060,40370,Washington+Dearborn,07/31/2019,W,"15,083"
88501,40370,Washington+Dearborn,08/01/2019,W,"14,956"
88502,40370,Washington+Dearborn,08/02/2019,W,"14,454"
88503,40370,Washington+Dearborn,08/03/2019,A,"7,704"
88504,40370,Washington+Dearborn,08/04/2019,U,"6,335"
88505,40370,Washington+Dearborn,08/05/2019,W,"15,054"
88506,40370,Washington+Dearborn,08/06/2019,W,"14,668"
88507,40370,Washington+Dearborn,08/07/2019,W,"14,685"
88508,40370,Washington+Dearborn,08/08/2019,W,"14,352"
88509,40370,Washington+Dearborn,08/09/2019,W,"14,107"
88510,40370,Washington+Dearborn,08/10/2019,A,"6,865"
88511,40370,Washington+Dearborn,08/11/2019,U,"5,407"
88512,40370,Washington+Dearborn,08/12/2019,W,"14,260"
88513,40370,Washington+Dearborn,08/13/2019,W,"14,247"
88514,40370,Washington+Dearborn,08/14/2019,W,"14,027"
88515,40370,Washington+Dearborn,08/15/2019,W,"14,348"
88516,40370,Washington+Dearborn,08/16/2019,W,"13,460"
88517,40370,Washington+Dearborn,08/17/2019,A,"6,348"
88518,40370,Washington+Dearborn,08/18/2019,U,"4,775"
88519,40370,Washington+Dearborn,08/19/2019,W,"13,876"
88520,40370,Washington+Dearborn,08/20/2019,W,"13,618"
88521,40370,Washington+Dearborn,08/21/2019,W,"13,907"
88522,40370,Washington+Dearborn,08/22/2019,W,"14,361"
88523,40370,Washington+Dearborn,08/23/2019,W,"13,710"
88524,40370,Washington+Dearborn,08/24/2019,A,"7,301"
88525,40370,Washington+Dearborn,08/25/2019,U,"5,566"
88526,40370,Washington+Dearborn,08/26/2019,W,"14,098"
88527,40370,Washington+Dearborn,08/27/2019,W,"15,043"
88528,40370,Washington+Dearborn,08/28/2019,W,"14,235"
88529,40370,Washington+Dearborn,08/29/2019,W,"14,688"
88530,40370,Washington+Dearborn,08/30/2019,W,"13,624"
88531,40370,Washington+Dearborn,08/31/2019,A,"7,531"
92900,40370,Washington+Dearborn,09/01/2019,U,"6,331"
92901,40370,Washington+Dearborn,09/02/2019,U,"5,503"
92902,40370,Washington+Dearborn,09/03/2019,W,"13,882"
92903,40370,Washington+Dearborn,09/04/2019,W,"14,653"
92904,40370,Washington+Dearborn,09/05/2019,W,"14,512"
92905,40370,Washington+Dearborn,09/06/2019,W,"13,840"
92906,40370,Washington+Dearborn,09/07/2019,A,"6,667"
92907,40370,Washington+Dearborn,09/08/2019,U,"4,917"
92908,40370,Washington+Dearborn,09/09/2019,W,"14,327"
92909,40370,Washington+Dearborn,09/10/2019,W,"14,625"
92910,40370,Washington+Dearborn,09/11/2019,W,"14,634"
92911,40370,Washington+Dearborn,09/12/2019,W,"14,906"
92912,40370,Washington+Dearborn,09/13/2019,W,"14,343"
92913,40370,Washington+Dearborn,09/14/2019,A,"7,058"
92914,40370,Washington+Dearborn,09/15/2019,U,"4,892"
92915,40370,Washington+Dearborn,09/16/2019,W,"14,831"
92916,40370,Washington+Dearborn,09/17/2019,W,"14,487"
92917,40370,Washington+Dearborn,09/18/2019,W,"15,100"
92918,40370,Washington+Dearborn,09/19/2019,W,"14,964"
92919,40370,Washington+Dearborn,09/20/2019,W,"14,356"
92920,40370,Washington+Dearborn,09/21/2019,A,"6,696"
92921,40370,Washington+Dearborn,09/22/2019,U,"4,805"
92922,40370,Washington+Dearborn,09/23/2019,W,"14,276"
92923,40370,Washington+Dearborn,09/24/2019,W,"14,244"
92924,40370,Washington+Dearborn,09/25/2019,W,"13,639"
92925,40370,Washington+Dearborn,09/26/2019,W,"14,575"
92926,40370,Washington+Dearborn,09/27/2019,W,"13,122"
92927,40370,Washington+Dearborn,09/28/2019,A,"6,992"
92928,40370,Washington+Dearborn,09/29/2019,U,"4,895"
92929,40370,Washington+Dearborn,09/30/2019,W,"13,863"
97224,40370,Washington+Dearborn,10/01/2019,W,"14,059"
97225,40370,Washington+Dearborn,10/02/2019,W,"14,238"
97226,40370,Washington+Dearborn,10/03/2019,W,"14,179"
97227,40370,Washington+Dearborn,10/04/2019,W,"14,114"
97228,40370,Washington+Dearborn,10/05/2019,A,"6,338"
97229,40370,Washington+Dearborn,10/06/2019,U,"5,095"
97230,40370,Washington+Dearborn,10/07/2019,W,"14,270"
97231,40370,Washington+Dearborn,10/08/2019,W,"14,121"
97232,40370,Washington+Dearborn,10/09/2019,W,"14,171"
97233,40370,Washington+Dearborn,10/10/2019,W,"15,195"
97234,40370,Washington+Dearborn,10/11/2019,W,"14,635"
97235,40370,Washington+Dearborn,10/12/2019,A,"7,925"
97236,40370,Washington+Dearborn,10/13/2019,U,"8,343"
97237,40370,Washington+Dearborn,10/14/2019,W,"14,360"
97238,40370,Washington+Dearborn,10/15/2019,W,"15,541"
97239,40370,Washington+Dearborn,10/16/2019,W,"14,820"
97240,40370,Washington+Dearborn,10/17/2019,W,"15,583"
97241,40370,Washington+Dearborn,10/18/2019,W,"15,559"
97242,40370,Washington+Dearborn,10/19/2019,A,"8,138"
97243,40370,Washington+Dearborn,10/20/2019,U,"5,801"
97244,40370,Washington+Dearborn,10/21/2019,W,"14,525"
97245,40370,Washington+Dearborn,10/22/2019,W,"14,677"
97246,40370,Washington+Dearborn,10/23/2019,W,"16,830"
97247,40370,Washington+Dearborn,10/24/2019,W,"15,292"
97248,40370,Washington+Dearborn,10/25/2019,W,"14,623"
97249,40370,Washington+Dearborn,10/26/2019,A,"5,682"
97250,40370,Washington+Dearborn,10/27/2019,U,"4,841"
97251,40370,Washington+Dearborn,10/28/2019,W,"14,382"
97252,40370,Washington+Dearborn,10/29/2019,W,"14,501"
97253,40370,Washington+Dearborn,10/30/2019,W,"14,233"
97254,40370,Washington+Dearborn,10/31/2019,W,"14,594"
101656,40370,Washington+Dearborn,11/01/2019,W,"13,619"
101657,40370,Washington+Dearborn,11/02/2019,A,"6,096"
101658,40370,Washington+Dearborn,11/03/2019,U,"5,277"
101659,40370,Washington+Dearborn,11/04/2019,W,"14,586"
101660,40370,Washington+Dearborn,11/05/2019,W,"14,603"
101661,40370,Washington+Dearborn,11/06/2019,W,"14,611"
101662,40370,Washington+Dearborn,11/07/2019,W,"15,006"
101663,40370,Washington+Dearborn,11/08/2019,W,"13,726"
101664,40370,Washington+Dearborn,11/09/2019,A,"6,159"
101665,40370,Washington+Dearborn,11/10/2019,U,"4,847"
101666,40370,Washington+Dearborn,11/11/2019,W,"11,871"
101667,40370,Washington+Dearborn,11/12/2019,W,"14,659"
101668,40370,Washington+Dearborn,11/13/2019,W,"14,473"
101669,40370,Washington+Dearborn,11/14/2019,W,"14,858"
101670,40370,Washington+Dearborn,11/15/2019,W,"15,067"
101671,40370,Washington+Dearborn,11/16/2019,A,"7,436"
101672,40370,Washington+Dearborn,11/17/2019,U,"5,323"
101673,40370,Washington+Dearborn,11/18/2019,W,"14,955"
101674,40370,Washington+Dearborn,11/19/2019,W,"14,924"
101675,40370,Washington+Dearborn,11/20/2019,W,"14,839"
101676,40370,Washington+Dearborn,11/21/2019,W,"14,854"
101677,40370,Washington+Dearborn,11/22/2019,W,"18,147"
101678,40370,Washington+Dearborn,11/23/2019,A,"9,240"
101679,40370,Washington+Dearborn,11/24/2019,U,"6,271"
101680,40370,Washington+Dearborn,11/25/2019,W,"15,445"
101681,40370,Washington+Dearborn,11/26/2019,W,"15,301"
101682,40370,Washington+Dearborn,11/27/2019,W,"12,473"
101683,40370,Washington+Dearborn,11/28/2019,U,"3,815"
101684,40370,Washington+Dearborn,11/29/2019,W,"8,595"
101685,40370,Washington+Dearborn,11/30/2019,A,"5,810"
106013,40370,Washington+Dearborn,12/01/2019,U,"4,453"
106014,40370,Washington+Dearborn,12/02/2019,W,"14,591"
106015,40370,Washington+Dearborn,12/03/2019,W,"14,968"
106016,40370,Washington+Dearborn,12/04/2019,W,"15,108"
106017,40370,Washington+Dearborn,12/05/2019,W,"15,286"
106018,40370,Washington+Dearborn,12/06/2019,W,"15,197"
106019,40370,Washington+Dearborn,12/07/2019,A,"7,980"
106020,40370,Washington+Dearborn,12/08/2019,U,"5,895"
106021,40370,Washington+Dearborn,12/09/2019,W,"14,293"
106022,40370,Washington+Dearborn,12/10/2019,W,"14,580"
106023,40370,Washington+Dearborn,12/11/2019,W,"14,286"
106024,40370,Washington+Dearborn,12/12/2019,W,"15,054"
106025,40370,Washington+Dearborn,12/13/2019,W,"15,160"
106026,40370,Washington+Dearborn,12/14/2019,A,"8,566"
106027,40370,Washington+Dearborn,12/15/2019,U,"5,739"
106028,40370,Washington+Dearborn,12/16/2019,W,"14,216"
106029,40370,Washington+Dearborn,12/17/2019,W,"14,869"
106030,40370,Washington+Dearborn,12/18/2019,W,"14,130"
106031,40370,Washington+Dearborn,12/19/2019,W,"14,445"
106032,40370,Washington+Dearborn,12/20/2019,W,"14,163"
106033,40370,Washington+Dearborn,12/21/2019,A,"7,509"
106034,40370,Washington+Dearborn,12/22/2019,U,"6,622"
106035,40370,Washington+Dearborn,12/23/2019,W,"12,820"
106036,40370,Washington+Dearborn,12/24/2019,W,"6,714"
106037,40370,Washington+Dearborn,12/25/2019,U,"2,509"
106038,40370,Washington+Dearborn,12/26/2019,W,"8,328"
106039,40370,Washington+Dearborn,12/27/2019,W,"8,895"
106040,40370,Washington+Dearborn,12/28/2019,A,"5,062"
106041,40370,Washington+Dearborn,12/29/2019,U,"4,313"
106042,40370,Washington+Dearborn,12/30/2019,W,"10,279"
106043,40370,Washington+Dearborn,12/31/2019,W,"7,704"
110491,40370,Washington+Dearborn,01/01/2020,U,"3,788"
110492,40370,Washington+Dearborn,01/02/2020,W,"11,656"
110493,40370,Washington+Dearborn,01/03/2020,W,"11,422"
110494,40370,Washington+Dearborn,01/04/2020,A,"4,705"
110495,40370,Washington+Dearborn,01/05/2020,U,"3,461"
110496,40370,Washington+Dearborn,01/06/2020,W,"13,117"
110497,40370,Washington+Dearborn,01/07/2020,W,"13,129"
110498,40370,Washington+Dearborn,01/08/2020,W,"13,090"
110499,40370,Washington+Dearborn,01/09/2020,W,"13,027"
110500,40370,Washington+Dearborn,01/10/2020,W,"12,596"
110501,40370,Washington+Dearborn,01/11/2020,A,"4,088"
110502,40370,Washington+Dearborn,01/12/2020,U,"3,566"
110503,40370,Washington+Dearborn,01/13/2020,W,"13,790"
110504,40370,Washington+Dearborn,01/14/2020,W,"13,815"
110505,40370,Washington+Dearborn,01/15/2020,W,"14,076"
110506,40370,Washington+Dearborn,01/16/2020,W,"14,188"
110507,40370,Washington+Dearborn,01/17/2020,W,"13,892"
110508,40370,Washington+Dearborn,01/18/2020,A,"4,753"
110509,40370,Washington+Dearborn,01/19/2020,U,"3,177"
110510,40370,Washington+Dearborn,01/20/2020,W,"7,391"
110511,40370,Washington+Dearborn,01/21/2020,W,"14,095"
110512,40370,Washington+Dearborn,01/22/2020,W,"13,940"
110513,40370,Washington+Dearborn,01/23/2020,W,"14,148"
110514,40370,Washington+Dearborn,01/24/2020,W,"13,399"
110515,40370,Washington+Dearborn,01/25/2020,A,"4,830"
110516,40370,Washington+Dearborn,01/26/2020,U,"3,627"
110517,40370,Washington+Dearborn,01/27/2020,W,"13,020"
110518,40370,Washington+Dearborn,01/28/2020,W,"13,583"
110519,40370,Washington+Dearborn,01/29/2020,W,"13,658"
110520,40370,Washington+Dearborn,01/30/2020,W,"13,627"
110521,40370,Washington+Dearborn,01/31/2020,W,"13,074"
114902,40370,Washington+Dearborn,02/01/2020,A,"4,842"
114903,40370,Washington+Dearborn,02/02/2020,U,"3,734"
114904,40370,Washington+Dearborn,02/03/2020,W,"13,361"
114905,40370,Washington+Dearborn,02/04/2020,W,"13,517"
114906,40370,Washington+Dearborn,02/05/2020,W,"13,416"
114907,40370,Washington+Dearborn,02/06/2020,W,"13,565"
114908,40370,Washington+Dearborn,02/07/2020,W,"12,814"
114909,40370,Washington+Dearborn,02/08/2020,A,"4,973"
114910,40370,Washington+Dearborn,02/09/2020,U,"3,279"
114911,40370,Washington+Dearborn,02/10/2020,W,"13,630"
114912,40370,Washington+Dearborn,02/11/2020,W,"13,917"
114913,40370,Washington+Dearborn,02/12/2020,W,"12,972"
114914,40370,Washington+Dearborn,02/13/2020,W,"13,532"
114915,40370,Washington+Dearborn,02/14/2020,W,"12,922"
114916,40370,Washington+Dearborn,02/15/2020,A,"5,430"
114917,40370,Washington+Dearborn,02/16/2020,U,"4,290"
114918,40370,Washington+Dearborn,02/17/2020,W,"9,930"
114919,40370,Washington+Dearborn,02/18/2020,W,"12,300"
114920,40370,Washington+Dearborn,02/19/2020,W,"13,950"
114921,40370,Washington+Dearborn,02/20/2020,W,"14,253"
114922,40370,Washington+Dearborn,02/21/2020,W,"13,615"
114923,40370,Washington+Dearborn,02/22/2020,A,"5,652"
114924,40370,Washington+Dearborn,02/23/2020,U,"4,186"
114925,40370,Washington+Dearborn,02/24/2020,W,"12,236"
114926,40370,Washington+Dearborn,02/25/2020,W,"13,768"
114927,40370,Washington+Dearborn,02/26/2020,W,"13,552"
114928,40370,Washington+Dearborn,02/27/2020,W,"13,650"
114929,40370,Washington+Dearborn,02/28/2020,W,"13,134"
114930,40370,Washington+Dearborn,02/29/2020,A,"5,963"
118922,40370,Washington+Dearborn,03/01/2020,U,"4,354"
118923,40370,Washington+Dearborn,03/02/2020,W,"12,481"
118924,40370,Washington+Dearborn,03/03/2020,W,"13,561"
118925,40370,Washington+Dearborn,03/04/2020,W,"13,519"
118926,40370,Washington+Dearborn,03/05/2020,W,"13,535"
118927,40370,Washington+Dearborn,03/06/2020,W,"12,973"
118928,40370,Washington+Dearborn,03/07/2020,A,"6,085"
118929,40370,Washington+Dearborn,03/08/2020,U,"4,405"
118930,40370,Washington+Dearborn,03/09/2020,W,"12,988"
118931,40370,Washington+Dearborn,03/10/2020,W,"13,133"
118932,40370,Washington+Dearborn,03/11/2020,W,"12,619"
118933,40370,Washington+Dearborn,03/12/2020,W,"10,888"
118934,40370,Washington+Dearborn,03/13/2020,W,"8,576"
118935,40370,Washington+Dearborn,03/14/2020,A,"3,093"
118936,40370,Washington+Dearborn,03/15/2020,U,"2,149"
118937,40370,Washington+Dearborn,03/16/2020,W,"4,752"
